id,city,squareMeters,rooms,buildYear,price,price_per_square_meter
32bec3006b0cf23da3433c4b2bc4e20b,krakow,45.0,2.0,1960.0,625000,13888.888888888889
6a91722a79435c32a71b77ed5246c3c5,krakow,45.0,2.0,2018.0,625000,13888.888888888889
2922a289ad0e8cc8adb579defddc7f9a,krakow,35.0,2.0,2000.0,625000,17857.142857142859
ab779292df74cd63393ffaea5f692f6d,krakow,35.62,2.0,2000.0,625000,17546.322290847838
37729dc6f9b06bffa6501351695ed51a,krakow,40.0,2.0,2000.0,625000,15625.0
df5184b777f04509e8ad36c062143b01,krakow,35.62,2.0,2000.0,625000,17546.322290847838
c3a74e480fff42d0f2e4eb1a763057f2,krakow,35.62,2.0,2000.0,625000,17546.322290847838
6a91722a79435c32a71b77ed5246c3c5,krakow,45.0,2.0,2018.0,625000,13888.888888888889
e08ba27216f0e94db9bade59b90f8791,krakow,39.5,2.0,2017.0,625000,15822.784810126583
c3a74e480fff42d0f2e4eb1a763057f2,krakow,35.62,2.0,2000.0,625000,17546.322290847838
b023ff95ebe38902342a64261f76ccb0,krakow,42.0,2.0,2007.0,625000,14880.952380952382
e8eb96e486427ee25f7cf3947d3a32a5,krakow,45.0,2.0,1978.0,627000,13933.333333333334
c2099a4c3c9c2c5d6cd8eedc0d8af8a1,krakow,35.0,2.0,2022.0,627000,17914.285714285714
996182be3892fa0d2df9bb775a0bafc5,krakow,35.0,2.0,2022.0,627000,17914.285714285714
bdb6f38ad2159fd1959db90cf69259dc,krakow,29.0,1.0,2018.0,627000,21620.689655172413
c2099a4c3c9c2c5d6cd8eedc0d8af8a1,krakow,35.0,2.0,2022.0,627000,17914.285714285714
996182be3892fa0d2df9bb775a0bafc5,krakow,35.0,2.0,2022.0,627000,17914.285714285714
6967b2de5d084d3375ce7c9370a27c01,krakow,35.0,2.0,2001.0,628000,17942.857142857141
247e8e094c717a9ef964d5bde4991097,krakow,37.0,2.0,1980.0,628000,16972.972972972973
1162a485d1baba5f97186b112a131581,krakow,43.0,2.0,2019.0,629000,14627.906976744185
4fb74f9aa17651b1e817eedeab404cb8,krakow,43.49,2.0,2021.0,629000,14463.094964359621
b0ffd836cb435bc57119a8eedd1de079,krakow,46.28,2.0,,629000,13591.184096802073
caf0bc368e15dfdf62cd23fb05772a00,krakow,35.74,2.0,2011.0,629000,17599.328483491885
6ca3ca8f9e5ab543c3a0bb0331925b76,krakow,42.5,2.0,,629000,14800.0
0cab99b04a306dcc3396d0755a19356a,krakow,32.0,1.0,1894.0,629000,19656.25
fa0dab4b3494ef61a4e64553d1026432,krakow,43.03,2.0,,629000,14617.708575412502
caf0bc368e15dfdf62cd23fb05772a00,krakow,35.74,2.0,2011.0,629000,17599.328483491885
6ca3ca8f9e5ab543c3a0bb0331925b76,krakow,42.5,2.0,,629000,14800.0
1dc0108e2b0d639c0cb85530c8937f7b,krakow,42.0,2.0,2023.0,629000,14976.190476190477
9e37d1492d151ecff6bb6cefc6adc364,krakow,54.0,3.0,2023.0,629000,11648.148148148148
03b02fab9052187ff20e05d7064a20bc,krakow,45.0,3.0,2000.0,629000,13977.777777777777
c937506af7de5b94a19b0f8b122478b8,krakow,45.27,2.0,2000.0,629000,13894.411309918267
205cd96087a7052774c6c12ee8620cab,krakow,34.34,2.0,2023.0,629000,18316.831683168315
5a48c5a959c90340940c848366acab13,krakow,44.0,2.0,,629000,14295.454545454546
264e97fa09ac2e55010272c3b6a3b315,krakow,63.25,3.0,1989.0,629000,9944.6640316205539
263b665256129fc8d290fb032cb0b41b,krakow,45.27,2.0,2000.0,629000,13894.411309918267
fa5274596bc8c0b80b4598267ba4b38f,krakow,40.0,2.0,,629000,15725.0
17753587e4bb72cf49ba9b36bbfbb80d,krakow,43.8,3.0,1970.0,629000,14360.730593607306
5896b7d0f27dccce06c70ed617818a7a,krakow,40.0,2.0,2001.0,629000,15725.0
0e9eb049eced2ba0838576fa3d59d995,krakow,45.0,2.0,2024.0,629000,13977.777777777777
1dc0108e2b0d639c0cb85530c8937f7b,krakow,42.0,2.0,2023.0,629000,14976.190476190477
57bf96d3d7d2261423c18a85d0bf3bf2,krakow,44.4,3.0,1978.0,629000,14166.666666666668
5a48c5a959c90340940c848366acab13,krakow,44.0,2.0,,629000,14295.454545454546
fa5274596bc8c0b80b4598267ba4b38f,krakow,40.0,2.0,,629000,15725.0
1162a485d1baba5f97186b112a131581,krakow,43.0,2.0,2019.0,629000,14627.906976744185
3fa973a7463a8c0caba973d39b8befcf,krakow,43.03,2.0,,629000,14617.708575412502
c1c990364078acbf3c5a97eeefb404cb,krakow,45.0,2.0,2024.0,629000,13977.777777777777
3ea2a1c84f1ca0698be36f927eed4ea6,krakow,45.0,2.0,2024.0,629000,13977.777777777777
0e9eb049eced2ba0838576fa3d59d995,krakow,45.0,2.0,2024.0,629000,13977.777777777777
0604db9e5100bc440effe2a9d3fae36c,krakow,43.0,2.0,,629000,14627.906976744185
97d3711a650509e27872bd6e21c7c261,krakow,44.85,3.0,1975.0,629000,14024.526198439242
1dc0108e2b0d639c0cb85530c8937f7b,krakow,42.0,2.0,2023.0,629000,14976.190476190477
8db5550aa81228041adc735e3bd7dd96,krakow,42.0,2.0,1966.0,629000,14976.190476190477
83cb0960acf502b678675454f1e39cfb,krakow,47.84,3.0,2004.0,629000,13147.993311036789
54fe66d62da1ad55804456a0a6ee630e,krakow,45.41,3.0,1952.0,629000,13851.574543052193
fa5274596bc8c0b80b4598267ba4b38f,krakow,40.0,2.0,,629000,15725.0
1162a485d1baba5f97186b112a131581,krakow,43.0,2.0,2019.0,629000,14627.906976744185
3fa973a7463a8c0caba973d39b8befcf,krakow,43.03,2.0,,629000,14617.708575412502
6ad09f54cf46f5e2073ed652d0565fd5,krakow,43.0,2.0,,629000,14627.906976744185
c1c990364078acbf3c5a97eeefb404cb,krakow,45.0,2.0,2024.0,629000,13977.777777777777
3ea2a1c84f1ca0698be36f927eed4ea6,krakow,45.0,2.0,2024.0,629000,13977.777777777777
caf0bc368e15dfdf62cd23fb05772a00,krakow,35.74,2.0,2011.0,629000,17599.328483491885
3699efa2c3e320e236fd0568a3159a23,krakow,25.91,1.0,2017.0,629000,24276.341181011194
27be4cc2a6bf1c7b5de652c5cbbeb5b6,krakow,26.0,1.0,2017.0,629000,24192.307692307691
a84a45e1f7b2c3d369829b1c423244ee,krakow,34.81,1.0,,629000,18069.520252800918
e4b046d7aca7f38acdd88c8efc1ccda9,krakow,25.91,1.0,2017.0,629000,24276.341181011194
80d725bf3cc1c67d4b7ba9cae7e105d5,krakow,40.0,2.0,2001.0,629000,15725.0
4d4809040f36d025255e955f654468bc,krakow,26.0,1.0,2017.0,629000,24192.307692307691
59584ac606ae4ed7fd7c0a13296febde,krakow,26.0,1.0,2017.0,629000,24192.307692307691
cebd5868e04dd0cc18eacd6b32c8b17d,krakow,26.0,1.0,2017.0,629000,24192.307692307691
e395020bc6f5e1d80c6f95857d4de863,krakow,26.0,1.0,2017.0,629000,24192.307692307691
29944cbdd864d885792a1e79f42da19d,krakow,26.0,1.0,2017.0,629000,24192.307692307691
88659de966aebb4b6b0c6371bd29bdaa,krakow,25.91,1.0,2017.0,629000,24276.341181011194
831cdd9f11bb3da79d535f76caac4ec0,krakow,26.0,1.0,2017.0,629000,24192.307692307691
4398b3d9b148bb7a8f859edd442c8c67,krakow,26.0,1.0,2017.0,629000,24192.307692307691
8752193c268971c2e179549c55176f68,krakow,26.0,1.0,2017.0,629000,24192.307692307691
bb0ef96bbfef684c2895d8d45b97f0be,krakow,25.91,1.0,2017.0,629000,24276.341181011194
bee71c3f7249ee30ca42c4e18465087f,krakow,42.0,2.0,1966.0,629000,14976.190476190477
56de413aed294e71d9295f3305101d17,krakow,42.0,2.0,1980.0,629000,14976.190476190477
83cb0960acf502b678675454f1e39cfb,krakow,47.84,3.0,2004.0,629000,13147.993311036789
fa5274596bc8c0b80b4598267ba4b38f,krakow,40.0,2.0,,629000,15725.0
3eadf3ff43beffabba52818a330263bd,krakow,37.6,2.0,1970.0,629550,16743.351063829785
958d0405d30d9e10ee31cfe04d06ce15,krakow,52.0,3.0,1970.0,629999,12115.365384615385
c2cd05039bd314d83b81315def71795e,krakow,45.0,2.0,2023.0,629999,13999.977777777778
e7857bc197c8fca6975bc3e9237961f5,krakow,55.5,3.0,1977.0,629999,11351.333333333334
7d36663c950ae6824ae5071da66e0b6a,krakow,52.0,3.0,1980.0,629999,12115.365384615385
c2cd05039bd314d83b81315def71795e,krakow,45.0,2.0,2023.0,629999,13999.977777777778
52c3b5dd578701189050cba8a2ea76e4,krakow,53.4,3.0,,629999,11797.734082397004
8a22905c198c49d563f7cbd9fbb85ba0,krakow,53.0,3.0,1980.0,629999,11886.773584905661
958d0405d30d9e10ee31cfe04d06ce15,krakow,52.0,3.0,1970.0,629999,12115.365384615385
c2cd05039bd314d83b81315def71795e,krakow,45.0,2.0,2023.0,629999,13999.977777777778
e7857bc197c8fca6975bc3e9237961f5,krakow,55.5,3.0,1977.0,629999,11351.333333333334
89d1a2d8e286b87e758cb3ad4582a21d,krakow,38.0,2.0,,630000,16578.947368421053
53c4b8874f60a62b6603c842b485bfc3,krakow,55.5,3.0,1977.0,630000,11351.351351351352
e56fd2e2a4e5c4e5e27519fe4a51d728,krakow,45.0,3.0,1980.0,630000,14000.0
2cce4823a950f30f1e5e858a28ff7888,krakow,48.0,2.0,2008.0,630000,13125.0
cdf7b71ac36da05530f2ca44abad9c2c,krakow,40.0,2.0,1970.0,630000,15750.0
ab1112487efaba0b7b8e2fe7ad8935c3,krakow,46.74,2.0,1965.0,630000,13478.818998716302
f8b4c259339c1a71caa7f321878a3e43,krakow,47.2,2.0,,630000,13347.457627118643
c426f357d231f678f70caaec5c75c7ba,krakow,41.0,2.0,,630000,15365.853658536585
08a07abaf67e35d2ede7ab0688e38414,krakow,51.5,2.0,,630000,12233.009708737864
fd1230ef537eb7c8bac1963ac3a61e17,krakow,55.0,3.0,1970.0,630000,11454.545454545454
8fdddbf3c6ef807d6a07866d8ea38791,krakow,39.62,2.0,1960.0,630000,15901.060070671379
32fdcf16b0b8adf93d4ba1b634bc4bac,krakow,46.88,2.0,,630000,13438.566552901024
5461c53a4836a4a53a0bbcd49446a8e4,krakow,50.23,2.0,1958.0,630000,12542.305395182162
481a2f02fc39136a28bc94ad2a64a6b0,krakow,28.63,2.0,1930.0,630000,22004.889975550122
8c99ee0496a25b0eb3e4bfb97e8eb4eb,krakow,42.5,2.0,1985.0,630000,14823.529411764706
53c4b8874f60a62b6603c842b485bfc3,krakow,55.5,3.0,1977.0,630000,11351.351351351352
e76e24efb50bda058e597628ce4e8b3e,krakow,45.0,2.0,1980.0,630000,14000.0
0a08a027e3dbb634be4eee3a25e1ec6f,krakow,45.19,2.0,2009.0,630000,13941.137419783139
cdf7b71ac36da05530f2ca44abad9c2c,krakow,40.0,2.0,1970.0,630000,15750.0
ab1112487efaba0b7b8e2fe7ad8935c3,krakow,46.74,2.0,1965.0,630000,13478.818998716302
9a8892284dd947f14a26c03083f507f8,krakow,47.0,3.0,1969.0,630000,13404.255319148937
bd4f01a31492c6bcbccd2b74484979f0,krakow,39.4,2.0,2000.0,630000,15989.847715736041
c426f357d231f678f70caaec5c75c7ba,krakow,41.0,2.0,,630000,15365.853658536585
08a07abaf67e35d2ede7ab0688e38414,krakow,51.5,2.0,,630000,12233.009708737864
8fdddbf3c6ef807d6a07866d8ea38791,krakow,39.62,2.0,1960.0,630000,15901.060070671379
32fdcf16b0b8adf93d4ba1b634bc4bac,krakow,46.88,2.0,,630000,13438.566552901024
5461c53a4836a4a53a0bbcd49446a8e4,krakow,50.23,2.0,1958.0,630000,12542.305395182162
1846b6aa3e16c69dca8c4fb083ab0563,krakow,51.0,2.0,1955.0,630000,12352.941176470587
fb07f0b3a973ce8a6f5cb6db61fbdfc8,krakow,51.0,2.0,1950.0,630000,12352.941176470587
877e645d679dc01386993ee1c2702194,krakow,35.0,1.0,2018.0,630000,18000.0
842e18240cb7c6d46c6dccd31159d5c6,krakow,51.0,2.0,,630000,12352.941176470587
481a2f02fc39136a28bc94ad2a64a6b0,krakow,28.63,2.0,1930.0,630000,22004.889975550122
0008f66ddcf09af1284cc3a271e98144,krakow,39.62,2.0,,630000,15901.060070671379
18b175ff2fa35bc48ff4bcecf26bc2e5,krakow,49.3,3.0,1980.0,630000,12778.904665314403
2662d5846d0104046cd3e8fc1aaa13bc,krakow,52.5,3.0,1979.0,630000,12000.0
1e2deba0bb1c46285a6738ff25f79c40,krakow,52.0,3.0,1980.0,630000,12115.384615384615
0889d5b8fa4ead242036179a0521b2af,krakow,52.2,3.0,1996.0,630000,12068.965517241379
2bd3d58ce8db6c24db033d9a508f6441,krakow,49.0,2.0,2000.0,630000,12857.142857142857
d91988cbd995a8be11d1f7386c48a32a,krakow,45.0,2.0,,630000,14000.0
d4509b5b230ffd8d8efc94ae79870d17,krakow,38.0,2.0,1970.0,630000,16578.947368421053
73410329fcb7588e8a424a4610369d22,krakow,38.0,2.0,1980.0,630000,16578.947368421053
e773cadca57f30d84b0a21fd3019a7b1,krakow,28.69,1.0,2016.0,630000,21958.8706866504
2bd3d58ce8db6c24db033d9a508f6441,krakow,49.0,2.0,2000.0,630000,12857.142857142857
c430edb09243f71242b4cf47dfda05d8,krakow,50.82,3.0,2005.0,630000,12396.694214876034
1378c2de0ac9bd292cf29fb013129998,krakow,51.0,3.0,2005.0,630000,12352.941176470587
9e37d1492d151ecff6bb6cefc6adc364,krakow,54.0,3.0,2023.0,630000,11666.666666666666
8c2230abc2c56b0431614fc5cea1d70d,krakow,40.0,2.0,1960.0,630000,15750.0
0008f66ddcf09af1284cc3a271e98144,krakow,39.62,2.0,,630000,15901.060070671379
3a9c976f768e148f609cca4821b871e9,krakow,43.0,2.0,2010.0,630000,14651.162790697674
d4509b5b230ffd8d8efc94ae79870d17,krakow,38.0,2.0,1970.0,630000,16578.947368421053
712eb404be40ea565a81a27a3713b2a5,krakow,48.24,3.0,1980.0,630000,13059.701492537313
44cfa010ed07f0820b9c95d8dd2d1334,krakow,51.0,2.0,,630000,12352.941176470587
73410329fcb7588e8a424a4610369d22,krakow,38.0,2.0,1980.0,630000,16578.947368421053
647ae783658692d22efcd2006e6daa05,krakow,45.0,2.0,1980.0,630000,14000.0
8fdddbf3c6ef807d6a07866d8ea38791,krakow,39.62,2.0,1960.0,630000,15901.060070671379
481a2f02fc39136a28bc94ad2a64a6b0,krakow,28.63,2.0,1930.0,630000,22004.889975550122
2bd3d58ce8db6c24db033d9a508f6441,krakow,49.0,2.0,2000.0,630000,12857.142857142857
bc00970b5e4cd91544685e92ed7a21ae,krakow,55.5,3.0,1980.0,630000,11351.351351351352
f2472523e12109c0bc79ee85ffa5d1c2,krakow,56.0,3.0,,630000,11250.0
6c9fda49ba01870f7d8abbdf223a9538,krakow,47.0,3.0,2005.0,630000,13404.255319148937
814e170e0e8fc1518a3e7d2e776ad747,krakow,40.17,2.0,2022.0,630000,15683.345780433159
9e37d1492d151ecff6bb6cefc6adc364,krakow,54.0,3.0,2023.0,630000,11666.666666666666
8c2230abc2c56b0431614fc5cea1d70d,krakow,40.0,2.0,1960.0,630000,15750.0
5cdb7c7b2198e7d23e3d9199695c9b85,krakow,37.0,2.0,1970.0,630000,17027.027027027027
a29b9a27b9d0dd61b2880d852ec4d130,krakow,52.0,2.0,1999.0,630000,12115.384615384615
5a104e67dd3cd8e1976c5a4859a27714,krakow,55.5,3.0,1985.0,630000,11351.351351351352
3a9c976f768e148f609cca4821b871e9,krakow,43.0,2.0,2010.0,630000,14651.162790697674
d4509b5b230ffd8d8efc94ae79870d17,krakow,38.0,2.0,1970.0,630000,16578.947368421053
231830083d93fc348f7c33ceadd10723,krakow,38.0,2.0,2016.0,630000,16578.947368421053
a3037b4200b65a808fadbda6d48ccd15,krakow,37.0,2.0,,630000,17027.027027027027
712eb404be40ea565a81a27a3713b2a5,krakow,48.24,3.0,1980.0,630000,13059.701492537313
c426f357d231f678f70caaec5c75c7ba,krakow,41.0,2.0,,630000,15365.853658536585
73410329fcb7588e8a424a4610369d22,krakow,38.0,2.0,1980.0,630000,16578.947368421053
8fdddbf3c6ef807d6a07866d8ea38791,krakow,39.62,2.0,1960.0,630000,15901.060070671379
481a2f02fc39136a28bc94ad2a64a6b0,krakow,28.63,2.0,1930.0,630000,22004.889975550122
f2472523e12109c0bc79ee85ffa5d1c2,krakow,56.0,3.0,,630000,11250.0
9bbdfb0de9a4c612a5703a7d99e3a9ba,krakow,55.5,3.0,1977.0,630000,11351.351351351352
8dc0ba9adda3c01bb261f23175680a8f,krakow,55.5,3.0,1980.0,630000,11351.351351351352
831ad0ad088fd4c7bd37ce0450710f3d,krakow,54.5,3.0,1979.0,630000,11559.633027522936
420211c5a0c1799b4914f2f941fe079f,krakow,55.5,3.0,1980.0,630000,11351.351351351352
9916488016f30d686451e9e28b041040,krakow,37.12,2.0,1980.0,630000,16971.982758620692
1dc58fd344f733237b20bce8f00b97c8,krakow,55.5,3.0,1985.0,630000,11351.351351351352
d4509b5b230ffd8d8efc94ae79870d17,krakow,38.0,2.0,1970.0,630000,16578.947368421053
231830083d93fc348f7c33ceadd10723,krakow,38.0,2.0,2016.0,630000,16578.947368421053
a3037b4200b65a808fadbda6d48ccd15,krakow,37.0,2.0,,630000,17027.027027027027
eb2f10ab8460a859b8734d11feef161d,krakow,37.12,2.0,1970.0,630000,16971.982758620692
281d3234d19815ca4feb20fb7cdc8183,krakow,42.0,2.0,1960.0,630000,15000.0
c426f357d231f678f70caaec5c75c7ba,krakow,41.0,2.0,,630000,15365.853658536585
fd1230ef537eb7c8bac1963ac3a61e17,krakow,55.0,3.0,1970.0,630000,11454.545454545454
8fdddbf3c6ef807d6a07866d8ea38791,krakow,39.62,2.0,1960.0,630000,15901.060070671379
5461c53a4836a4a53a0bbcd49446a8e4,krakow,50.23,2.0,1958.0,630000,12542.305395182162
481a2f02fc39136a28bc94ad2a64a6b0,krakow,28.63,2.0,1930.0,630000,22004.889975550122
a2bb9b80ca867561648f6eb19e1f0a09,krakow,41.73,2.0,2024.0,630123,15100.000000000002
c6422754f14aa4c25931f164063427d0,krakow,37.89,2.0,2024.0,632763,16700.0
b5fcdc19ea96a3712ff9917273225044,krakow,35.6,2.0,2020.0,633000,17780.898876404495
a9ea33667e357a30f6c164d6fdf000ed,krakow,36.0,2.0,2019.0,633000,17583.333333333332
b6b7e42b9958be862ab940caf9ae6118,krakow,36.2,2.0,2019.0,633000,17486.187845303866
940ab1ceb3677df8fe057242b73a832e,krakow,40.0,2.0,1965.0,633150,15828.75
940ab1ceb3677df8fe057242b73a832e,krakow,40.0,2.0,1965.0,633150,15828.75
940ab1ceb3677df8fe057242b73a832e,krakow,40.0,2.0,1965.0,633150,15828.75
940ab1ceb3677df8fe057242b73a832e,krakow,40.0,2.0,1965.0,633150,15828.75
940ab1ceb3677df8fe057242b73a832e,krakow,40.0,2.0,1965.0,633150,15828.75
99959359e0803e429faeabd1b6b2e765,krakow,35.71,2.0,1891.0,633500,17740.128815457854
88d605c26d314791892c828cf0547b60,krakow,26.0,1.0,2022.0,634000,24384.615384615383
88d605c26d314791892c828cf0547b60,krakow,26.0,1.0,2022.0,634000,24384.615384615383
f537a9b87b5cee4e2378734b38631474,krakow,47.0,2.0,1966.0,634000,13489.36170212766
0a61669c25f028e04f6121f9bb02cee9,krakow,36.0,2.0,2024.0,634000,17611.111111111109
04ab2195f24c3cd6792b9276335f2b06,krakow,48.0,3.0,1969.0,635000,13229.166666666666
8c0ae8209193aaf2d9441ec8d607ba9a,krakow,42.68,2.0,2017.0,635000,14878.163074039363
7dd596a2188026a15bd5441a2f9b7fcb,krakow,36.39,2.0,2019.0,635000,17449.848859576807
f6b091280e0d8c33dfe5481f62e2355b,krakow,47.01,2.0,,635000,13507.764305466922
a9995d97ef976b9a9e4373bb6e6a64d1,krakow,45.1,2.0,1964.0,635000,14079.822616407982
c0d2e6528a716eb230c48b67353c8fc3,krakow,48.15,2.0,1950.0,635000,13187.954309449637
c6ae1a8ee46c4d05e8077f57ff2dec82,krakow,38.5,2.0,2000.0,635000,16493.506493506495
fcdec6f25ca3189580010c9caa827e08,krakow,38.0,2.0,2017.0,635000,16710.526315789473
97f2c502413669841e55e84143e6ba05,krakow,37.0,2.0,,635000,17162.162162162163
04ab2195f24c3cd6792b9276335f2b06,krakow,48.0,3.0,1969.0,635000,13229.166666666666
4478b2e1c8dbf3b17e453be20d81ea50,krakow,38.27,2.0,2023.0,635000,16592.631303893388
99fb597b1dafbc307fca9aa3aea0bb64,krakow,43.1,2.0,2015.0,635000,14733.178654292344
8c0ae8209193aaf2d9441ec8d607ba9a,krakow,42.68,2.0,2017.0,635000,14878.163074039363
4d12d7005b10bf0a619c8cf6996561e4,krakow,40.0,2.0,1965.0,635000,15875.0
f6b091280e0d8c33dfe5481f62e2355b,krakow,47.01,2.0,,635000,13507.764305466922
10997b65d59710e2cd5825be3ed30ae9,krakow,43.6,3.0,1980.0,635000,14564.220183486239
c6ae1a8ee46c4d05e8077f57ff2dec82,krakow,38.5,2.0,2000.0,635000,16493.506493506495
c83d6552fe766503875cbfbcf1f920b3,krakow,42.0,2.0,1970.0,635000,15119.047619047618
d30515b09d410273833d67e15eb331f1,krakow,36.25,2.0,2001.0,635000,17517.241379310344
d7847315f954af0e5049108461539bca,krakow,40.14,2.0,2013.0,635000,15819.631290483308
1e4c09a07d6933ce417b29832a6f9641,krakow,40.14,2.0,2013.0,635000,15819.631290483308
36c9385245cdc3dacc39417f1152bdc5,krakow,38.87,2.0,1960.0,635000,16336.506303061487
368ccd8db9138998e2d4a348dd437237,krakow,53.0,3.0,2023.0,635000,11981.132075471698
8c0ae8209193aaf2d9441ec8d607ba9a,krakow,42.68,2.0,2017.0,635000,14878.163074039363
d30515b09d410273833d67e15eb331f1,krakow,36.25,2.0,2001.0,635000,17517.241379310344
8c0ae8209193aaf2d9441ec8d607ba9a,krakow,42.68,2.0,2017.0,635000,14878.163074039363
eb58552a426b926630b7b2293392b9f6,krakow,30.82,2.0,2022.0,635000,20603.504218040234
36c9385245cdc3dacc39417f1152bdc5,krakow,38.87,2.0,1960.0,635000,16336.506303061487
c2ad987ec55f52075c11db0c630ace90,krakow,45.0,2.0,,635000,14111.111111111111
5a14502aeeecc7b2eb9102fb81482cd9,krakow,31.0,2.0,2022.0,635000,20483.870967741936
a1970631d1e110cc1a5cbbfa7d14e410,krakow,47.52,3.0,1975.0,635000,13362.794612794612
d30515b09d410273833d67e15eb331f1,krakow,36.25,2.0,2001.0,635000,17517.241379310344
8c0ae8209193aaf2d9441ec8d607ba9a,krakow,42.68,2.0,2017.0,635000,14878.163074039363
5207725ee5e22fbfaf349c4c94449f58,krakow,50.0,2.0,1985.0,635000,12700.0
b8aae2e722ee6a9fa5c9f0f9450d1e9f,krakow,47.5,2.0,,635000,13368.421052631578
a1970631d1e110cc1a5cbbfa7d14e410,krakow,47.52,3.0,1975.0,635000,13362.794612794612
fcdec6f25ca3189580010c9caa827e08,krakow,38.0,2.0,2017.0,635000,16710.526315789473
5eb4e33acb345d0fe3646e73cd7c2ca1,krakow,32.84,2.0,2023.0,635000,19336.175395858707
8c0ae8209193aaf2d9441ec8d607ba9a,krakow,42.68,2.0,2017.0,635000,14878.163074039363
c534677bc66e6896924d21cddc109726,krakow,33.0,2.0,2023.0,635000,19242.424242424244
ec6b97d734667aeab8c97806a8cf01d7,krakow,42.37,2.0,1953.0,635000,14987.019117299977
f6b091280e0d8c33dfe5481f62e2355b,krakow,47.01,2.0,,635000,13507.764305466922
b8aae2e722ee6a9fa5c9f0f9450d1e9f,krakow,47.5,2.0,,635000,13368.421052631578
d91ca926162f147405a8860a0a1d15a8,krakow,47.52,3.0,1975.0,635000,13362.794612794612
fcdec6f25ca3189580010c9caa827e08,krakow,38.0,2.0,2017.0,635000,16710.526315789473
7af08397b999ffaf2fe3225e026ad25f,krakow,40.0,2.0,2013.0,636000,15900.0
7af08397b999ffaf2fe3225e026ad25f,krakow,40.0,2.0,2013.0,636000,15900.0
842e18240cb7c6d46c6dccd31159d5c6,krakow,51.0,2.0,,637000,12490.196078431372
1209ce8a30810864fbf57f5d25b1bb96,krakow,51.0,2.0,1955.0,637000,12490.196078431372
3a2a1ce1b431820b2bb439dea73f806c,krakow,51.0,2.0,1955.0,637000,12490.196078431372
3a2a1ce1b431820b2bb439dea73f806c,krakow,51.0,2.0,1955.0,637000,12490.196078431372
7b522be8a3e3f632497c226db9e3432f,krakow,47.0,2.0,1990.0,637000,13553.191489361701
5ae395d51f2e03e7b72b13761881e7a2,krakow,48.0,2.0,1991.0,637000,13270.833333333334
c0d5c5facbb6435560f88e70b621ad21,krakow,51.0,3.0,,637500,12500.0
c0d5c5facbb6435560f88e70b621ad21,krakow,51.0,3.0,,637500,12500.0
c0d5c5facbb6435560f88e70b621ad21,krakow,51.0,3.0,,637500,12500.0
522e232e3e199b5d760c1b89a6ae5f59,krakow,43.63,2.0,1970.0,638000,14622.965849186339
5389cfda8ceeba917aab7fdd6f30516c,krakow,43.63,2.0,1970.0,638000,14622.965849186339
c2715db1151e59ce420917422511391f,krakow,45.5,3.0,1956.0,638000,14021.978021978022
09937c23da15445eaa43ff0d56b1c07a,krakow,40.0,2.0,2017.0,639000,15975.0
0de14128a59df0b260cc7c1fd352a712,krakow,37.86,2.0,2018.0,639000,16877.97147385103
36d1f046358039af9934b358aaabb663,krakow,38.27,2.0,2023.0,639000,16697.151816043897
69e3bb070f99d189062fe48225f61f17,krakow,35.5,2.0,,639000,18000.0
81017e823a1c11866f121cdc1c136887,krakow,32.0,1.0,2023.0,639000,19968.75
84bd83f6d4cf17d36352688dbc6e044c,krakow,32.0,1.0,2023.0,639000,19968.75
d90c7676014fed06c725b5e830016c46,krakow,46.38,2.0,1962.0,639000,13777.490297542043
93618d6064cbea0671d4955d95b66652,krakow,39.7,2.0,1980.0,639000,16095.717884130981
d293a83bf649f9573b117d80feff9955,krakow,34.67,2.0,2016.0,639000,18430.920103836168
45b5da661e65c2c9e0b889c87469f064,krakow,37.0,2.0,1974.0,639000,17270.27027027027
66c45a889ddc94c6b24948e2315dbe31,krakow,36.0,2.0,1960.0,639000,17750.0
1dcaa5ad05a2e9280f67a4a6a2daba12,krakow,26.0,1.0,2017.0,639000,24576.923076923078
9b3b439cbe8497dd4b65f956e9ec872c,krakow,49.81,2.0,2007.0,639000,12828.749247139129
093963db4caeea41b6a4b493f0e15827,krakow,35.47,2.0,1958.0,639000,18015.2241330702
fdbdf33140db9a006137419ee3ca518e,krakow,40.81,2.0,1980.0,639000,15657.926978681695
69e3bb070f99d189062fe48225f61f17,krakow,35.5,2.0,,639000,18000.0
81017e823a1c11866f121cdc1c136887,krakow,32.0,1.0,2023.0,639000,19968.75
84bd83f6d4cf17d36352688dbc6e044c,krakow,32.0,1.0,2023.0,639000,19968.75
d90c7676014fed06c725b5e830016c46,krakow,46.38,2.0,1962.0,639000,13777.490297542043
93618d6064cbea0671d4955d95b66652,krakow,39.7,2.0,1980.0,639000,16095.717884130981
95dfdb2bbd2a2b80ac0abba77c116ebc,krakow,36.34,2.0,2000.0,639000,17583.929554210234
7962b628e8148e17af4107e3565d0f14,krakow,54.5,2.0,1950.0,639000,11724.770642201835
8e4a16e26299889468b3e61918e15232,krakow,54.5,2.0,1950.0,639000,11724.770642201835
7d971b896ced2d9137aca026a60c98e7,krakow,37.0,2.0,1974.0,639000,17270.27027027027
b0651502ca6768e09da1a9e530dfeb18,krakow,36.0,2.0,1960.0,639000,17750.0
1dcaa5ad05a2e9280f67a4a6a2daba12,krakow,26.0,1.0,2017.0,639000,24576.923076923078
